method_id,checkpoint_seed,checkpoint_variant,sequence_index,task_index,task_cost_pddl
anticipatory_dqn_greedy,0,final,0,0,1400.0
anticipatory_dqn_greedy,0,final,0,1,6500.0
anticipatory_dqn_greedy,0,final,0,2,1700.0
anticipatory_dqn_greedy,0,final,0,3,650.0
anticipatory_dqn_greedy,0,final,0,4,3400.0
anticipatory_dqn_greedy,0,final,0,5,2625.0
anticipatory_dqn_greedy,0,final,0,6,900.0
anticipatory_dqn_greedy,0,final,0,7,1250.0
anticipatory_dqn_greedy,0,final,0,8,1050.0
anticipatory_dqn_greedy,0,final,0,9,1050.0
anticipatory_dqn_greedy,0,final,0,10,600.0
anticipatory_dqn_greedy,0,final,0,11,1050.0
anticipatory_dqn_greedy,0,final,0,12,1050.0
anticipatory_dqn_greedy,0,final,0,13,2150.0
anticipatory_dqn_greedy,0,final,0,14,850.0
anticipatory_dqn_greedy,0,final,0,15,1250.0
anticipatory_dqn_greedy,0,final,0,16,1050.0
anticipatory_dqn_greedy,0,final,0,17,1050.0
anticipatory_dqn_greedy,0,final,0,18,900.0
anticipatory_dqn_greedy,0,final,0,19,1300.0
anticipatory_dqn_greedy,0,final,0,20,1000.0
anticipatory_dqn_greedy,0,final,0,21,0.0
anticipatory_dqn_greedy,0,final,0,22,950.0
anticipatory_dqn_greedy,0,final,0,23,0.0
anticipatory_dqn_greedy,0,final,0,24,0.0
anticipatory_dqn_greedy,0,final,0,25,1500.0
anticipatory_dqn_greedy,0,final,0,26,100.0
anticipatory_dqn_greedy,0,final,0,27,1400.0
anticipatory_dqn_greedy,0,final,0,28,1050.0
anticipatory_dqn_greedy,0,final,0,29,0.0
anticipatory_dqn_greedy,0,final,0,30,8600.0
anticipatory_dqn_greedy,0,final,0,31,0.0
anticipatory_dqn_greedy,0,final,0,32,3200.0
anticipatory_dqn_greedy,0,final,0,33,800.0
anticipatory_dqn_greedy,0,final,0,34,0.0
anticipatory_dqn_greedy,0,final,0,35,1050.0
anticipatory_dqn_greedy,0,final,0,36,0.0
anticipatory_dqn_greedy,0,final,0,37,0.0
anticipatory_dqn_greedy,0,final,0,38,100.0
anticipatory_dqn_greedy,0,final,0,39,0.0
anticipatory_dqn_greedy,0,final,0,40,0.0
anticipatory_dqn_greedy,0,final,0,41,0.0
anticipatory_dqn_greedy,0,final,0,42,1400.0
anticipatory_dqn_greedy,0,final,0,43,1500.0
anticipatory_dqn_greedy,0,final,0,44,1050.0
anticipatory_dqn_greedy,0,final,0,45,100.0
anticipatory_dqn_greedy,0,final,0,46,6350.0
anticipatory_dqn_greedy,0,final,0,47,0.0
anticipatory_dqn_greedy,0,final,0,48,0.0
anticipatory_dqn_greedy,0,final,0,49,0.0
myopic_dqn_greedy,0,final,0,0,1400.0
myopic_dqn_greedy,0,final,0,1,850.0
myopic_dqn_greedy,0,final,0,2,6400.0
myopic_dqn_greedy,0,final,0,3,2650.0
myopic_dqn_greedy,0,final,0,4,6400.0
myopic_dqn_greedy,0,final,0,5,2850.0
myopic_dqn_greedy,0,final,0,6,900.0
myopic_dqn_greedy,0,final,0,7,2275.0
myopic_dqn_greedy,0,final,0,8,2075.0
myopic_dqn_greedy,0,final,0,9,2075.0
myopic_dqn_greedy,0,final,0,10,1300.0
myopic_dqn_greedy,0,final,0,11,2075.0
myopic_dqn_greedy,0,final,0,12,2075.0
myopic_dqn_greedy,0,final,0,13,3250.0
myopic_dqn_greedy,0,final,0,14,775.0
myopic_dqn_greedy,0,final,0,15,2275.0
myopic_dqn_greedy,0,final,0,16,2075.0
myopic_dqn_greedy,0,final,0,17,2075.0
myopic_dqn_greedy,0,final,0,18,0.0
myopic_dqn_greedy,0,final,0,19,2075.0
myopic_dqn_greedy,0,final,0,20,1000.0
myopic_dqn_greedy,0,final,0,21,0.0
myopic_dqn_greedy,0,final,0,22,2175.0
myopic_dqn_greedy,0,final,0,23,0.0
myopic_dqn_greedy,0,final,0,24,0.0
myopic_dqn_greedy,0,final,0,25,2850.0
myopic_dqn_greedy,0,final,0,26,400.0
myopic_dqn_greedy,0,final,0,27,3025.0
myopic_dqn_greedy,0,final,0,28,2075.0
myopic_dqn_greedy,0,final,0,29,0.0
myopic_dqn_greedy,0,final,0,30,0.0
myopic_dqn_greedy,0,final,0,31,0.0
myopic_dqn_greedy,0,final,0,32,375.0
myopic_dqn_greedy,0,final,0,33,1450.0
myopic_dqn_greedy,0,final,0,34,0.0
myopic_dqn_greedy,0,final,0,35,2075.0
myopic_dqn_greedy,0,final,0,36,0.0
myopic_dqn_greedy,0,final,0,37,0.0
myopic_dqn_greedy,0,final,0,38,100.0
myopic_dqn_greedy,0,final,0,39,0.0
myopic_dqn_greedy,0,final,0,40,0.0
myopic_dqn_greedy,0,final,0,41,0.0
myopic_dqn_greedy,0,final,0,42,2750.0
myopic_dqn_greedy,0,final,0,43,2850.0
myopic_dqn_greedy,0,final,0,44,2075.0
myopic_dqn_greedy,0,final,0,45,100.0
myopic_dqn_greedy,0,final,0,46,725.0
myopic_dqn_greedy,0,final,0,47,0.0
myopic_dqn_greedy,0,final,0,48,0.0
myopic_dqn_greedy,0,final,0,49,150.0
anticipatory_dqn_greedy,0,final,1,0,1475.0
anticipatory_dqn_greedy,0,final,1,1,800.0
anticipatory_dqn_greedy,0,final,1,2,6500.0
anticipatory_dqn_greedy,0,final,1,3,1000.0
anticipatory_dqn_greedy,0,final,1,4,0.0
anticipatory_dqn_greedy,0,final,1,5,1525.0
anticipatory_dqn_greedy,0,final,1,6,2075.0
anticipatory_dqn_greedy,0,final,1,7,6150.0
anticipatory_dqn_greedy,0,final,1,8,0.0
anticipatory_dqn_greedy,0,final,1,9,0.0
anticipatory_dqn_greedy,0,final,1,10,1325.0
anticipatory_dqn_greedy,0,final,1,11,1050.0
anticipatory_dqn_greedy,0,final,1,12,1850.0
anticipatory_dqn_greedy,0,final,1,13,1050.0
anticipatory_dqn_greedy,0,final,1,14,900.0
anticipatory_dqn_greedy,0,final,1,15,850.0
anticipatory_dqn_greedy,0,final,1,16,0.0
anticipatory_dqn_greedy,0,final,1,17,0.0
anticipatory_dqn_greedy,0,final,1,18,1250.0
anticipatory_dqn_greedy,0,final,1,19,1850.0
anticipatory_dqn_greedy,0,final,1,20,1050.0
anticipatory_dqn_greedy,0,final,1,21,1050.0
anticipatory_dqn_greedy,0,final,1,22,1850.0
anticipatory_dqn_greedy,0,final,1,23,1050.0
anticipatory_dqn_greedy,0,final,1,24,900.0
anticipatory_dqn_greedy,0,final,1,25,0.0
anticipatory_dqn_greedy,0,final,1,26,1250.0
anticipatory_dqn_greedy,0,final,1,27,1050.0
anticipatory_dqn_greedy,0,final,1,28,1050.0
anticipatory_dqn_greedy,0,final,1,29,1850.0
anticipatory_dqn_greedy,0,final,1,30,0.0
anticipatory_dqn_greedy,0,final,1,31,0.0
anticipatory_dqn_greedy,0,final,1,32,1850.0
anticipatory_dqn_greedy,0,final,1,33,1050.0
anticipatory_dqn_greedy,0,final,1,34,250.0
anticipatory_dqn_greedy,0,final,1,35,1050.0
anticipatory_dqn_greedy,0,final,1,36,0.0
anticipatory_dqn_greedy,0,final,1,37,0.0
anticipatory_dqn_greedy,0,final,1,38,1100.0
anticipatory_dqn_greedy,0,final,1,39,1050.0
anticipatory_dqn_greedy,0,final,1,40,3200.0
anticipatory_dqn_greedy,0,final,1,41,850.0
anticipatory_dqn_greedy,0,final,1,42,1250.0
anticipatory_dqn_greedy,0,final,1,43,900.0
anticipatory_dqn_greedy,0,final,1,44,0.0
anticipatory_dqn_greedy,0,final,1,45,2050.0
anticipatory_dqn_greedy,0,final,1,46,1850.0
anticipatory_dqn_greedy,0,final,1,47,1000.0
anticipatory_dqn_greedy,0,final,1,48,0.0
anticipatory_dqn_greedy,0,final,1,49,1025.0
myopic_dqn_greedy,0,final,1,0,1475.0
myopic_dqn_greedy,0,final,1,1,800.0
myopic_dqn_greedy,0,final,1,2,11200.0
myopic_dqn_greedy,0,final,1,3,900.0
myopic_dqn_greedy,0,final,1,4,0.0
myopic_dqn_greedy,0,final,1,5,1725.0
myopic_dqn_greedy,0,final,1,6,2075.0
myopic_dqn_greedy,0,final,1,7,250.0
myopic_dqn_greedy,0,final,1,8,0.0
myopic_dqn_greedy,0,final,1,9,0.0
myopic_dqn_greedy,0,final,1,10,2100.0
myopic_dqn_greedy,0,final,1,11,2075.0
myopic_dqn_greedy,0,final,1,12,2850.0
myopic_dqn_greedy,0,final,1,13,2075.0
myopic_dqn_greedy,0,final,1,14,900.0
myopic_dqn_greedy,0,final,1,15,850.0
myopic_dqn_greedy,0,final,1,16,0.0
myopic_dqn_greedy,0,final,1,17,0.0
myopic_dqn_greedy,0,final,1,18,2275.0
myopic_dqn_greedy,0,final,1,19,2850.0
myopic_dqn_greedy,0,final,1,20,2075.0
myopic_dqn_greedy,0,final,1,21,2075.0
myopic_dqn_greedy,0,final,1,22,2850.0
myopic_dqn_greedy,0,final,1,23,2075.0
myopic_dqn_greedy,0,final,1,24,900.0
myopic_dqn_greedy,0,final,1,25,0.0
myopic_dqn_greedy,0,final,1,26,2275.0
myopic_dqn_greedy,0,final,1,27,2075.0
myopic_dqn_greedy,0,final,1,28,2075.0
myopic_dqn_greedy,0,final,1,29,2850.0
myopic_dqn_greedy,0,final,1,30,0.0
myopic_dqn_greedy,0,final,1,31,0.0
myopic_dqn_greedy,0,final,1,32,2850.0
myopic_dqn_greedy,0,final,1,33,2075.0
myopic_dqn_greedy,0,final,1,34,1300.0
myopic_dqn_greedy,0,final,1,35,2075.0
myopic_dqn_greedy,0,final,1,36,0.0
myopic_dqn_greedy,0,final,1,37,0.0
myopic_dqn_greedy,0,final,1,38,1100.0
myopic_dqn_greedy,0,final,1,39,2075.0
myopic_dqn_greedy,0,final,1,40,6400.0
myopic_dqn_greedy,0,final,1,41,850.0
myopic_dqn_greedy,0,final,1,42,2275.0
myopic_dqn_greedy,0,final,1,43,900.0
myopic_dqn_greedy,0,final,1,44,0.0
myopic_dqn_greedy,0,final,1,45,3050.0
myopic_dqn_greedy,0,final,1,46,2850.0
myopic_dqn_greedy,0,final,1,47,1000.0
myopic_dqn_greedy,0,final,1,48,0.0
myopic_dqn_greedy,0,final,1,49,2250.0
anticipatory_dqn_greedy,0,final,2,0,650.0
anticipatory_dqn_greedy,0,final,2,1,1600.0
anticipatory_dqn_greedy,0,final,2,2,1300.0
anticipatory_dqn_greedy,0,final,2,3,2950.0
anticipatory_dqn_greedy,0,final,2,4,900.0
anticipatory_dqn_greedy,0,final,2,5,1525.0
anticipatory_dqn_greedy,0,final,2,6,900.0
anticipatory_dqn_greedy,0,final,2,7,2275.0
anticipatory_dqn_greedy,0,final,2,8,2075.0
anticipatory_dqn_greedy,0,final,2,9,1300.0
anticipatory_dqn_greedy,0,final,2,10,2075.0
anticipatory_dqn_greedy,0,final,2,11,2075.0
anticipatory_dqn_greedy,0,final,2,12,1300.0
anticipatory_dqn_greedy,0,final,2,13,0.0
anticipatory_dqn_greedy,0,final,2,14,1575.0
anticipatory_dqn_greedy,0,final,2,15,1300.0
anticipatory_dqn_greedy,0,final,2,16,0.0
anticipatory_dqn_greedy,0,final,2,17,0.0
anticipatory_dqn_greedy,0,final,2,18,1050.0
anticipatory_dqn_greedy,0,final,2,19,250.0
anticipatory_dqn_greedy,0,final,2,20,250.0
anticipatory_dqn_greedy,0,final,2,21,1050.0
anticipatory_dqn_greedy,0,final,2,22,1050.0
anticipatory_dqn_greedy,0,final,2,23,1050.0
anticipatory_dqn_greedy,0,final,2,24,0.0
anticipatory_dqn_greedy,0,final,2,25,0.0
anticipatory_dqn_greedy,0,final,2,26,1850.0
anticipatory_dqn_greedy,0,final,2,27,1850.0
anticipatory_dqn_greedy,0,final,2,28,1850.0
anticipatory_dqn_greedy,0,final,2,29,1050.0
anticipatory_dqn_greedy,0,final,2,30,1050.0
anticipatory_dqn_greedy,0,final,2,31,1850.0
anticipatory_dqn_greedy,0,final,2,32,1050.0
anticipatory_dqn_greedy,0,final,2,33,250.0
anticipatory_dqn_greedy,0,final,2,34,1050.0
anticipatory_dqn_greedy,0,final,2,35,1050.0
anticipatory_dqn_greedy,0,final,2,36,250.0
anticipatory_dqn_greedy,0,final,2,37,1050.0
anticipatory_dqn_greedy,0,final,2,38,1850.0
anticipatory_dqn_greedy,0,final,2,39,1175.0
anticipatory_dqn_greedy,0,final,2,40,850.0
anticipatory_dqn_greedy,0,final,2,41,2050.0
anticipatory_dqn_greedy,0,final,2,42,1050.0
anticipatory_dqn_greedy,0,final,2,43,0.0
anticipatory_dqn_greedy,0,final,2,44,900.0
anticipatory_dqn_greedy,0,final,2,45,0.0
anticipatory_dqn_greedy,0,final,2,46,0.0
anticipatory_dqn_greedy,0,final,2,47,1250.0
anticipatory_dqn_greedy,0,final,2,48,1050.0
anticipatory_dqn_greedy,0,final,2,49,1000.0
myopic_dqn_greedy,0,final,2,0,650.0
myopic_dqn_greedy,0,final,2,1,1600.0
myopic_dqn_greedy,0,final,2,2,1000.0
myopic_dqn_greedy,0,final,2,3,2750.0
myopic_dqn_greedy,0,final,2,4,900.0
myopic_dqn_greedy,0,final,2,5,1725.0
myopic_dqn_greedy,0,final,2,6,925.0
myopic_dqn_greedy,0,final,2,7,2275.0
myopic_dqn_greedy,0,final,2,8,2075.0
myopic_dqn_greedy,0,final,2,9,1300.0
myopic_dqn_greedy,0,final,2,10,2075.0
myopic_dqn_greedy,0,final,2,11,2075.0
myopic_dqn_greedy,0,final,2,12,1300.0
myopic_dqn_greedy,0,final,2,13,0.0
myopic_dqn_greedy,0,final,2,14,850.0
myopic_dqn_greedy,0,final,2,15,2025.0
myopic_dqn_greedy,0,final,2,16,0.0
myopic_dqn_greedy,0,final,2,17,0.0
myopic_dqn_greedy,0,final,2,18,2075.0
myopic_dqn_greedy,0,final,2,19,1300.0
myopic_dqn_greedy,0,final,2,20,1300.0
myopic_dqn_greedy,0,final,2,21,2075.0
myopic_dqn_greedy,0,final,2,22,2075.0
myopic_dqn_greedy,0,final,2,23,2075.0
myopic_dqn_greedy,0,final,2,24,0.0
myopic_dqn_greedy,0,final,2,25,0.0
myopic_dqn_greedy,0,final,2,26,2850.0
myopic_dqn_greedy,0,final,2,27,2850.0
myopic_dqn_greedy,0,final,2,28,2850.0
myopic_dqn_greedy,0,final,2,29,2075.0
myopic_dqn_greedy,0,final,2,30,2075.0
myopic_dqn_greedy,0,final,2,31,2850.0
myopic_dqn_greedy,0,final,2,32,2075.0
myopic_dqn_greedy,0,final,2,33,1300.0
myopic_dqn_greedy,0,final,2,34,2075.0
myopic_dqn_greedy,0,final,2,35,2075.0
myopic_dqn_greedy,0,final,2,36,1300.0
myopic_dqn_greedy,0,final,2,37,2075.0
myopic_dqn_greedy,0,final,2,38,2850.0
myopic_dqn_greedy,0,final,2,39,1175.0
myopic_dqn_greedy,0,final,2,40,850.0
myopic_dqn_greedy,0,final,2,41,3050.0
myopic_dqn_greedy,0,final,2,42,2075.0
myopic_dqn_greedy,0,final,2,43,0.0
myopic_dqn_greedy,0,final,2,44,900.0
myopic_dqn_greedy,0,final,2,45,0.0
myopic_dqn_greedy,0,final,2,46,0.0
myopic_dqn_greedy,0,final,2,47,2275.0
myopic_dqn_greedy,0,final,2,48,2075.0
myopic_dqn_greedy,0,final,2,49,700.0
anticipatory_dqn_greedy,0,final,3,0,700.0
anticipatory_dqn_greedy,0,final,3,1,0.0
anticipatory_dqn_greedy,0,final,3,2,0.0
anticipatory_dqn_greedy,0,final,3,3,1475.0
anticipatory_dqn_greedy,0,final,3,4,1300.0
anticipatory_dqn_greedy,0,final,3,5,800.0
anticipatory_dqn_greedy,0,final,3,6,1875.0
anticipatory_dqn_greedy,0,final,3,7,2075.0
anticipatory_dqn_greedy,0,final,3,8,2075.0
anticipatory_dqn_greedy,0,final,3,9,0.0
anticipatory_dqn_greedy,0,final,3,10,2075.0
anticipatory_dqn_greedy,0,final,3,11,2850.0
anticipatory_dqn_greedy,0,final,3,12,2850.0
anticipatory_dqn_greedy,0,final,3,13,2075.0
anticipatory_dqn_greedy,0,final,3,14,2075.0
anticipatory_dqn_greedy,0,final,3,15,2075.0
anticipatory_dqn_greedy,0,final,3,16,1300.0
anticipatory_dqn_greedy,0,final,3,17,0.0
anticipatory_dqn_greedy,0,final,3,18,1300.0
anticipatory_dqn_greedy,0,final,3,19,0.0
anticipatory_dqn_greedy,0,final,3,20,0.0
anticipatory_dqn_greedy,0,final,3,21,1300.0
anticipatory_dqn_greedy,0,final,3,22,2075.0
anticipatory_dqn_greedy,0,final,3,23,0.0
anticipatory_dqn_greedy,0,final,3,24,0.0
anticipatory_dqn_greedy,0,final,3,25,2075.0
anticipatory_dqn_greedy,0,final,3,26,0.0
anticipatory_dqn_greedy,0,final,3,27,700.0
anticipatory_dqn_greedy,0,final,3,28,0.0
anticipatory_dqn_greedy,0,final,3,29,0.0
anticipatory_dqn_greedy,0,final,3,30,1200.0
anticipatory_dqn_greedy,0,final,3,31,900.0
anticipatory_dqn_greedy,0,final,3,32,900.0
anticipatory_dqn_greedy,0,final,3,33,1725.0
anticipatory_dqn_greedy,0,final,3,34,1050.0
anticipatory_dqn_greedy,0,final,3,35,2150.0
anticipatory_dqn_greedy,0,final,3,36,1050.0
anticipatory_dqn_greedy,0,final,3,37,250.0
anticipatory_dqn_greedy,0,final,3,38,1050.0
anticipatory_dqn_greedy,0,final,3,39,1050.0
anticipatory_dqn_greedy,0,final,3,40,850.0
anticipatory_dqn_greedy,0,final,3,41,0.0
anticipatory_dqn_greedy,0,final,3,42,900.0
anticipatory_dqn_greedy,0,final,3,43,1025.0
anticipatory_dqn_greedy,0,final,3,44,1125.0
anticipatory_dqn_greedy,0,final,3,45,350.0
anticipatory_dqn_greedy,0,final,3,46,1125.0
anticipatory_dqn_greedy,0,final,3,47,1125.0
anticipatory_dqn_greedy,0,final,3,48,350.0
anticipatory_dqn_greedy,0,final,3,49,350.0
myopic_dqn_greedy,0,final,3,0,700.0
myopic_dqn_greedy,0,final,3,1,0.0
myopic_dqn_greedy,0,final,3,2,0.0
myopic_dqn_greedy,0,final,3,3,1475.0
myopic_dqn_greedy,0,final,3,4,1300.0
myopic_dqn_greedy,0,final,3,5,800.0
myopic_dqn_greedy,0,final,3,6,1875.0
myopic_dqn_greedy,0,final,3,7,2075.0
myopic_dqn_greedy,0,final,3,8,2075.0
myopic_dqn_greedy,0,final,3,9,0.0
myopic_dqn_greedy,0,final,3,10,2075.0
myopic_dqn_greedy,0,final,3,11,2850.0
myopic_dqn_greedy,0,final,3,12,2850.0
myopic_dqn_greedy,0,final,3,13,2075.0
myopic_dqn_greedy,0,final,3,14,2075.0
myopic_dqn_greedy,0,final,3,15,2075.0
myopic_dqn_greedy,0,final,3,16,1300.0
myopic_dqn_greedy,0,final,3,17,0.0
myopic_dqn_greedy,0,final,3,18,1300.0
myopic_dqn_greedy,0,final,3,19,0.0
myopic_dqn_greedy,0,final,3,20,0.0
myopic_dqn_greedy,0,final,3,21,1300.0
myopic_dqn_greedy,0,final,3,22,2075.0
myopic_dqn_greedy,0,final,3,23,0.0
myopic_dqn_greedy,0,final,3,24,0.0
myopic_dqn_greedy,0,final,3,25,2075.0
myopic_dqn_greedy,0,final,3,26,0.0
myopic_dqn_greedy,0,final,3,27,700.0
myopic_dqn_greedy,0,final,3,28,0.0
myopic_dqn_greedy,0,final,3,29,0.0
myopic_dqn_greedy,0,final,3,30,1400.0
myopic_dqn_greedy,0,final,3,31,900.0
myopic_dqn_greedy,0,final,3,32,900.0
myopic_dqn_greedy,0,final,3,33,1500.0
myopic_dqn_greedy,0,final,3,34,2075.0
myopic_dqn_greedy,0,final,3,35,2150.0
myopic_dqn_greedy,0,final,3,36,2075.0
myopic_dqn_greedy,0,final,3,37,1300.0
myopic_dqn_greedy,0,final,3,38,2075.0
myopic_dqn_greedy,0,final,3,39,2075.0
myopic_dqn_greedy,0,final,3,40,850.0
myopic_dqn_greedy,0,final,3,41,0.0
myopic_dqn_greedy,0,final,3,42,900.0
myopic_dqn_greedy,0,final,3,43,2175.0
myopic_dqn_greedy,0,final,3,44,2075.0
myopic_dqn_greedy,0,final,3,45,1300.0
myopic_dqn_greedy,0,final,3,46,2075.0
myopic_dqn_greedy,0,final,3,47,2075.0
myopic_dqn_greedy,0,final,3,48,1300.0
myopic_dqn_greedy,0,final,3,49,1300.0
anticipatory_dqn_greedy,0,final,4,0,12700.0
anticipatory_dqn_greedy,0,final,4,1,950.0
anticipatory_dqn_greedy,0,final,4,2,0.0
anticipatory_dqn_greedy,0,final,4,3,700.0
anticipatory_dqn_greedy,0,final,4,4,0.0
anticipatory_dqn_greedy,0,final,4,5,0.0
anticipatory_dqn_greedy,0,final,4,6,1975.0
anticipatory_dqn_greedy,0,final,4,7,0.0
anticipatory_dqn_greedy,0,final,4,8,0.0
anticipatory_dqn_greedy,0,final,4,9,2075.0
anticipatory_dqn_greedy,0,final,4,10,0.0
anticipatory_dqn_greedy,0,final,4,11,100.0
anticipatory_dqn_greedy,0,final,4,12,275.0
anticipatory_dqn_greedy,0,final,4,13,1900.0
anticipatory_dqn_greedy,0,final,4,14,900.0
anticipatory_dqn_greedy,0,final,4,15,0.0
anticipatory_dqn_greedy,0,final,4,16,1375.0
anticipatory_dqn_greedy,0,final,4,17,2650.0
anticipatory_dqn_greedy,0,final,4,18,850.0
anticipatory_dqn_greedy,0,final,4,19,2275.0
anticipatory_dqn_greedy,0,final,4,20,2850.0
anticipatory_dqn_greedy,0,final,4,21,0.0
anticipatory_dqn_greedy,0,final,4,22,2075.0
anticipatory_dqn_greedy,0,final,4,23,1600.0
anticipatory_dqn_greedy,0,final,4,24,1300.0
anticipatory_dqn_greedy,0,final,4,25,2650.0
anticipatory_dqn_greedy,0,final,4,26,1300.0
anticipatory_dqn_greedy,0,final,4,27,900.0
anticipatory_dqn_greedy,0,final,4,28,1050.0
anticipatory_dqn_greedy,0,final,4,29,1725.0
anticipatory_dqn_greedy,0,final,4,30,0.0
anticipatory_dqn_greedy,0,final,4,31,0.0
anticipatory_dqn_greedy,0,final,4,32,1050.0
anticipatory_dqn_greedy,0,final,4,33,0.0
anticipatory_dqn_greedy,0,final,4,34,1050.0
anticipatory_dqn_greedy,0,final,4,35,0.0
anticipatory_dqn_greedy,0,final,4,36,0.0
anticipatory_dqn_greedy,0,final,4,37,1050.0
anticipatory_dqn_greedy,0,final,4,38,0.0
anticipatory_dqn_greedy,0,final,4,39,0.0
anticipatory_dqn_greedy,0,final,4,40,1850.0
anticipatory_dqn_greedy,0,final,4,41,375.0
anticipatory_dqn_greedy,0,final,4,42,925.0
anticipatory_dqn_greedy,0,final,4,43,0.0
anticipatory_dqn_greedy,0,final,4,44,1000.0
anticipatory_dqn_greedy,0,final,4,45,0.0
anticipatory_dqn_greedy,0,final,4,46,0.0
anticipatory_dqn_greedy,0,final,4,47,1025.0
anticipatory_dqn_greedy,0,final,4,48,0.0
anticipatory_dqn_greedy,0,final,4,49,0.0
myopic_dqn_greedy,0,final,4,0,6400.0
myopic_dqn_greedy,0,final,4,1,650.0
myopic_dqn_greedy,0,final,4,2,0.0
myopic_dqn_greedy,0,final,4,3,400.0
myopic_dqn_greedy,0,final,4,4,0.0
myopic_dqn_greedy,0,final,4,5,0.0
myopic_dqn_greedy,0,final,4,6,1975.0
myopic_dqn_greedy,0,final,4,7,0.0
myopic_dqn_greedy,0,final,4,8,0.0
myopic_dqn_greedy,0,final,4,9,2075.0
myopic_dqn_greedy,0,final,4,10,0.0
myopic_dqn_greedy,0,final,4,11,400.0
myopic_dqn_greedy,0,final,4,12,3200.0
myopic_dqn_greedy,0,final,4,13,1975.0
myopic_dqn_greedy,0,final,4,14,900.0
myopic_dqn_greedy,0,final,4,15,0.0
myopic_dqn_greedy,0,final,4,16,700.0
myopic_dqn_greedy,0,final,4,17,2075.0
myopic_dqn_greedy,0,final,4,18,850.0
myopic_dqn_greedy,0,final,4,19,3050.0
myopic_dqn_greedy,0,final,4,20,2850.0
myopic_dqn_greedy,0,final,4,21,0.0
myopic_dqn_greedy,0,final,4,22,2075.0
myopic_dqn_greedy,0,final,4,23,1600.0
myopic_dqn_greedy,0,final,4,24,1300.0
myopic_dqn_greedy,0,final,4,25,2650.0
myopic_dqn_greedy,0,final,4,26,1300.0
myopic_dqn_greedy,0,final,4,27,900.0
myopic_dqn_greedy,0,final,4,28,1050.0
myopic_dqn_greedy,0,final,4,29,1500.0
myopic_dqn_greedy,0,final,4,30,0.0
myopic_dqn_greedy,0,final,4,31,0.0
myopic_dqn_greedy,0,final,4,32,2075.0
myopic_dqn_greedy,0,final,4,33,0.0
myopic_dqn_greedy,0,final,4,34,2075.0
myopic_dqn_greedy,0,final,4,35,0.0
myopic_dqn_greedy,0,final,4,36,0.0
myopic_dqn_greedy,0,final,4,37,2075.0
myopic_dqn_greedy,0,final,4,38,0.0
myopic_dqn_greedy,0,final,4,39,0.0
myopic_dqn_greedy,0,final,4,40,2850.0
myopic_dqn_greedy,0,final,4,41,375.0
myopic_dqn_greedy,0,final,4,42,1950.0
myopic_dqn_greedy,0,final,4,43,0.0
myopic_dqn_greedy,0,final,4,44,400.0
myopic_dqn_greedy,0,final,4,45,0.0
myopic_dqn_greedy,0,final,4,46,0.0
myopic_dqn_greedy,0,final,4,47,1400.0
myopic_dqn_greedy,0,final,4,48,0.0
myopic_dqn_greedy,0,final,4,49,0.0
anticipatory_dqn_greedy,0,final,5,0,0.0
anticipatory_dqn_greedy,0,final,5,1,650.0
anticipatory_dqn_greedy,0,final,5,2,1875.0
anticipatory_dqn_greedy,0,final,5,3,2075.0
anticipatory_dqn_greedy,0,final,5,4,0.0
anticipatory_dqn_greedy,0,final,5,5,2850.0
anticipatory_dqn_greedy,0,final,5,6,700.0
anticipatory_dqn_greedy,0,final,5,7,0.0
anticipatory_dqn_greedy,0,final,5,8,2750.0
anticipatory_dqn_greedy,0,final,5,9,2075.0
anticipatory_dqn_greedy,0,final,5,10,0.0
anticipatory_dqn_greedy,0,final,5,11,2075.0
anticipatory_dqn_greedy,0,final,5,12,100.0
anticipatory_dqn_greedy,0,final,5,13,2750.0
anticipatory_dqn_greedy,0,final,5,14,2075.0
anticipatory_dqn_greedy,0,final,5,15,1300.0
anticipatory_dqn_greedy,0,final,5,16,6450.0
anticipatory_dqn_greedy,0,final,5,17,450.0
anticipatory_dqn_greedy,0,final,5,18,2275.0
anticipatory_dqn_greedy,0,final,5,19,0.0
anticipatory_dqn_greedy,0,final,5,20,0.0
anticipatory_dqn_greedy,0,final,5,21,900.0
anticipatory_dqn_greedy,0,final,5,22,2075.0
anticipatory_dqn_greedy,0,final,5,23,1300.0
anticipatory_dqn_greedy,0,final,5,24,1000.0
anticipatory_dqn_greedy,0,final,5,25,1200.0
anticipatory_dqn_greedy,0,final,5,26,2075.0
anticipatory_dqn_greedy,0,final,5,27,2850.0
anticipatory_dqn_greedy,0,final,5,28,2850.0
anticipatory_dqn_greedy,0,final,5,29,6400.0
anticipatory_dqn_greedy,0,final,5,30,900.0
anticipatory_dqn_greedy,0,final,5,31,3050.0
anticipatory_dqn_greedy,0,final,5,32,900.0
anticipatory_dqn_greedy,0,final,5,33,2275.0
anticipatory_dqn_greedy,0,final,5,34,0.0
anticipatory_dqn_greedy,0,final,5,35,0.0
anticipatory_dqn_greedy,0,final,5,36,2075.0
anticipatory_dqn_greedy,0,final,5,37,2850.0
anticipatory_dqn_greedy,0,final,5,38,2075.0
anticipatory_dqn_greedy,0,final,5,39,1175.0
anticipatory_dqn_greedy,0,final,5,40,1300.0
anticipatory_dqn_greedy,0,final,5,41,1300.0
anticipatory_dqn_greedy,0,final,5,42,2075.0
anticipatory_dqn_greedy,0,final,5,43,2850.0
